# q:-1.000000e+00, m:1.000000e+00, N:480 - x,px,py,pz,w
2.192411281454884886e+02 1.116905760596769159e-01 -1.243677266622562616e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.193992224967388438e+02 1.105455814926521174e-01 -1.035432832383802182e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.195900912585256037e+02 1.092831102686874500e-01 -7.246629594294634602e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.197489198757571955e+02 1.089118685856693136e-01 -4.561316438476775703e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.199404342991635986e+02 1.093855664918993720e-01 -9.051845693828233785e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.200995624036551419e+02 1.107889750405588736e-01 2.071385453321891723e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.202908550925290285e+02 1.137882268530948648e-01 5.855267554188917090e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.204493531604123291e+02 1.171215907659052813e-01 8.734683014284685965e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.206391948942374199e+02 1.221908742598334929e-01 1.216892399636252398e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.207960636473118257e+02 1.265629920605928771e-01 1.456693140839374623e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.209834604865970960e+02 1.321504584459543830e-01 1.722091330125933850e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.211381437502145957e+02 1.360583691673978579e-01 1.883417014086183894e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.213228556370398223e+02 1.403110127552880948e-01 2.040356744028067881e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.214755749133624647e+02 1.423951096180880171e-01 2.104198949281167463e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.216583275412501450e+02 1.440151732807903040e-01 2.136419078010039219e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.218101058399806789e+02 1.436518239421246956e-01 2.094041241907692030e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.219924485491467863e+02 1.423714264082399372e-01 1.998379630977392407e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.221448178398624975e+02 1.398799270753284529e-01 1.849152971977670035e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.223286205531028372e+02 1.365512857149556725e-01 1.631452471810990734e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.224830319940573702e+02 1.331169564545792716e-01 1.383024989874225841e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.226696439262398428e+02 1.295212466854497591e-01 1.058176538651141863e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.228266757331555823e+02 1.269156464238808679e-01 7.290962239787626697e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.230160138799895719e+02 1.252221389731095202e-01 3.265453936922903949e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.231747737827997753e+02 1.251416028669284641e-01 -4.921184515542575966e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.233649961200346752e+02 1.268554998390262201e-01 -4.811527170084059501e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.235233154739404142e+02 1.299214592056008588e-01 -8.570547625360180888e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.237116305118906894e+02 1.348132555510982156e-01 -1.259296145360418451e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.238671806395429655e+02 1.400010482085423946e-01 -1.586629056107950464e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.240514059702307179e+02 1.460751460073206331e-01 -1.904966593990247148e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.242030015877907090e+02 1.512755012998661108e-01 -2.145958257097034805e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.243827878839715879e+02 1.559403143140809522e-01 -2.344310468571562667e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.245310321692074353e+02 1.591621964803042188e-01 -2.477223433879794934e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.247081376524823213e+02 1.604934177057467659e-01 -2.539215986670084191e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.248552393617443101e+02 1.606265182689339266e-01 -2.554238012746836706e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.250329441539946060e+02 1.579323108449666724e-01 -2.472536029069585528e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.251819300295538540e+02 1.549093000448385216e-01 -2.365136800918982707e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.253637782395848888e+02 1.488544730274707073e-01 -2.135196004217722043e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.255172467681466628e+02 1.436943602692239974e-01 -1.906182249809127427e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.257052956311849812e+02 1.363701171226873454e-01 -1.531903363200545487e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.258639296021582084e+02 1.312362974320995801e-01 -1.192675228589680780e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.260571403369732479e+02 1.258733652376653189e-01 -7.009388051696700817e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.262187543957835771e+02 1.234675939051441129e-01 -2.860538593839590665e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.264128535974242311e+02 1.229674805806779125e-01 2.632790839149451445e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.265732015604114054e+02 1.248231990064822272e-01 6.943539044447086250e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.267629577963849385e+02 1.295771681504528927e-01 1.221858492917981542e-01 0.000000000000000000e+00 1.963495408493620871e-03
