# q:1.000000e+00, m:1.836000e+03, N:480 - x,px,py,pz,w
2.252202028307411297e+02 1.380776520557178144e-01 -3.743073438798281971e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.253510738199432524e+02 1.368549079438015070e-01 -3.986882422037795089e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.256128188346628178e+02 1.341647678380787356e-01 -4.243899057489722813e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.257436933337410778e+02 1.328348030171336291e-01 -4.263309058907906179e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.260054551196096781e+02 1.305633816851023699e-01 -4.105058240688340757e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.261363423009258042e+02 1.297834672791529920e-01 -3.935819702672832369e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.263981343376440236e+02 1.290183647433690295e-01 -3.445886125758424942e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.265290365443873100e+02 1.289986702501748073e-01 -3.131194485133166616e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.267908551855525445e+02 1.295542698390823033e-01 -2.382875412061695973e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.269217669146290177e+02 1.299602969382061268e-01 -1.956650438324653365e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.271835948849766567e+02 1.308727374141397948e-01 -1.025360047418995713e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.273145051040654039e+02 1.312035661117414986e-01 -5.322831865597404608e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.275763163955047617e+02 1.314073718877126484e-01 4.678234387899525299e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.277072106538418836e+02 1.310695715182268184e-01 9.693512347254726975e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.279689810429729278e+02 1.294605533666991493e-01 1.956620107446130179e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.280998548015126914e+02 1.280871368967843593e-01 2.424054591124944272e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.283615897074600127e+02 1.243182177742266220e-01 3.243966894392264280e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.284924520442637572e+02 1.219292182184138068e-01 3.587865485825496997e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.287541786791623224e+02 1.166406248976879778e-01 4.114133095194897824e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.288850452965838258e+02 1.140105550059625494e-01 4.301967649293965239e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.291467958117747230e+02 1.095177880864453279e-01 4.545745830828432435e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.292776809306514281e+02 1.080753196560888252e-01 4.601404087496161269e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.295394759355399970e+02 1.068528869715879848e-01 4.579262576421305395e-03 0.000000000000000000e+00 1.963495408493620871e-03
